>>> TYPE
FIT


>>> SUB-AREA ELEVATION ZONES											
9    !number of elevation zones											
0.902827921	0.097172079	0	0	0	0	0	0	0		!	Blowering_CR




>>> DEGREE FORESTATION
1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	1	2	1	2	2	1	2	1	1	1	1




>>> TEMPERATURE
Cabramurra airport           ! Location
1463                         ! Elevation
{temp_number_increment}                           ! Number of increments
{temp_timeseries}                           ! Time series


>>> WIND
Cabramurra airport           ! Location
{wind_number_increment}                            ! Number of increments
{wind_timeseries}             ! time series of wind speed

>>> USBR SNOWMELT PARAM
0.500        !Temperature lapse rate (deg C per 100 m) - TLAPSE
1.000        !Melt rate factor, rain periods - FR
0.000        !Base temperature - TB
0.300        !Factor reflecting exposure to wind - UK
1.000        !Intercept factor for compaction function - FINTCPT
1.000        !Slope factor for compaction function - FSLOPE
55.000       !Threshold snow density (%) - THRESH


>>> INITAL WATER CONTENT
{num_elezone} !number of elevation zones
{snowmelt_water_content_elezone}

>>> INITAL SNOWPACK DENSITY
{snowmelt_weighted_snowpack_density}      !40,45,50,55,60
